id_projeto;base;base_cost;base_duration;base_end_at;base_start_at;color;delay;delta;expected;expected_duration;expected_end_at;expected_start_at;idp;name;name_x;name_y;position;realized;service_id;total_cost
28377;0.49350649;1487299.010029746;269.0;2026-09-11;2025-12-16;#AB4646;143.0;-4.0;0.0;273.0;2027-02-01;2026-05-04;0.02;MURO DIVISA LOTE;MURO DIVISA LOTE;MURO DIVISA LOTE;59;0.00892857;2529176;1176057.7800235215
28377;1.0;1040560.7499999999;87.0;2025-11-27;2025-09-01;#E4045F;158.0;-4.0;0.92063492;91.0;2026-05-04;2026-02-02;0.92;INFRAESTRUTURA - ESGOTO;INFRAESTRUTURA - ESGOTO;INFRAESTRUTURA - ESGOTO;60;0.92063;2529177;1019658.06
28377;;;;;;#B18706;;;;;;;;SD - SERVIÇOS DIVERSOS;;;61;;2529178;
28377;1.0;75000.0;20.0;2026-02-18;2026-01-29;#513567;338.0;2.0;0.0;18.0;2027-01-22;2027-01-04;0.0;PLAYGROUND;PLAYGROUND;PLAYGROUND;62;0.0;2529179;15000.0
28377;0.0;0.0;74.0;2026-04-17;2026-02-02;#AB4646;243.0;-4.0;0.0;78.0;2026-12-16;2026-09-29;0.0;ACADEMIA;ACADEMIA;ACADEMIA;63;0.0;2529180;15000.0
28377;1.0;205000.0;78.0;2026-04-17;2026-01-29;#4C2768;102.0;-77.0;0.39814815;155.0;2026-07-28;2026-02-23;0.36;SALÃO DE FESTAS;SALÃO DE FESTAS;SALÃO DE FESTAS;64;0.36111;2529181;205000.0
28377;;;;;;#3D3D3D;;;;;;;;PRAÇA;;;65;;2529182;
28377;0.49350649;57268.1000011454;269.0;2026-09-11;2025-12-16;#03A12A;173.0;-24.0;0.0;293.0;2027-03-03;2026-05-14;0.0;TAN - TANQUE;TAN - TANQUE;TAN - TANQUE;66;0.0;2529183;0.0
28377;0.0;0.0;59.0;2025-06-23;2025-04-25;#206D9F;0.0;0.0;0.0;59.0;2025-06-23;2025-04-25;0.0;LIMPEZA DO TERRENO (SUPRESSÃO);LIMPEZA DO TERRENO (SUPRESSÃO);LIMPEZA DO TERRENO (SUPRESSÃO);67;0.0;2620185;0.0
28377;0.0;0.0;154.0;2026-02-13;2025-09-12;#B18706;259.0;-25.0;0.0;179.0;2026-10-30;2026-05-04;0.0;GUIA e SARJETAS;GUIA e SARJETAS;GUIA e SARJETAS;68;0.0;2620188;0.0
28377;1.0;780593.4599999998;87.0;2025-11-27;2025-09-01;#4F2301;201.0;-5.0;0.44444445;92.0;2026-06-16;2026-03-16;0.44;INFRAESTRUTURA - ÁGUA POTÁVEL;INFRAESTRUTURA - ÁGUA POTÁVEL;INFRAESTRUTURA - ÁGUA POTÁVEL;69;0.44444;2620190;760533.13
28377;1.0;145000.0;31.0;2026-02-20;2026-01-20;#03A12A;165.0;-61.0;0.0;92.0;2026-08-04;2026-05-04;0.0;POSTEAÇÃO MÉDIA TENSÃO;POSTEAÇÃO MÉDIA TENSÃO;POSTEAÇÃO MÉDIA TENSÃO;70;0.0;2620191;145000.0
28377;0.0;0.0;42.0;2026-04-06;2026-02-23;#521E7B;192.0;-1.0;0.0;43.0;2026-10-15;2026-09-02;0.0;ILUMINAÇÃO EXTERNA;ILUMINAÇÃO EXTERNA;ILUMINAÇÃO EXTERNA;71;0.0;2620193;0.0
28377;0.0;0.0;160.0;2026-03-30;2025-10-21;#03A12A;218.0;-2.0;0.0;162.0;2026-11-03;2026-05-25;0.0;PASSEIO ENTRADA CASAS;PASSEIO ENTRADA CASAS;PASSEIO ENTRADA CASAS;72;0.0;2620195;0.0
28377;0.0;0.0;74.0;2026-04-17;2026-02-02;#3D3D3D;98.0;0.0;0.0;74.0;2026-07-24;2026-05-11;0.0;DECK;DECK;DECK;73;0.0;2620201;39000.0
28377;0.0;0.0;260.0;2026-08-21;2025-12-04;#29475A;166.0;-19.0;0.0;279.0;2027-02-03;2026-04-30;0.0;ACABAMENTO MASSA CORRIDA;ACABAMENTO MASSA CORRIDA;ACABAMENTO MASSA CORRIDA;74;0.0;2906392;0.0
28377;;;;;;#224DBF;;;;;;;;FUN 2 - ARMAÇÃO/INSTALAÇÕES RADIER;;;75;;3217481;
28377;;;;;;#C22CC2;;;;;;;;FUN 2 - CONCRETO RADIER;;;76;;3217482;
28377;;;;;;#A76330;;;;;;;;EST 2 - FORMA/CONCRETO PAREDE;;;77;;3217484;
28377;;;;;;#23843B;;;;;;;;EST 2 - ARMAÇÃO/INSTALAÇÕES PAREDE;;;78;;3217485;
28377;;;;;;#02375A;;;;;;;;REG 2 -REGULARIZAÇÃO EMPENA;;;79;;3217488;
28377;;;;;;#3D3D3D;;;;;;;;REG 2 - PREPARAÇÃO SUPERFÍCIE (BIANCO);;;80;;3217489;
28377;;;;;;#521E7B;;;;;;;;COB 2 - ESTRUTURA COBERTURA;;;81;;3217492;
28377;;;;;;#285777;;;;;;;;COB 2 - TELHAMENTO COBERTURA;;;82;;3217495;
28377;;;;;;#7A4E2D;;;;;;;;REG 2 - CONTRAPISO INTERNO;;;83;;3217501;
28377;;;;;;#1C303E;;;;;;;;REG 2 - REGULARIZAÇÃO PAREDE INTERNA;;;84;;3217505;
28377;;;;;;#12862F;;;;;;;;IMP 2 - IMPERMEABILIZAÇÃO;;;85;;3217508;
28377;;;;;;#C30A1B;;;;;;;;BAN - BANCADA WC;;;86;;3282129;
28377;;;;;;#BE0503;;;;;;;;ESQ - PORTA DE ALUMÍNIO + SOLEIRA;;;87;;3282130;
28377;;;;;;#4A796F;;;;;;;;ESQ - JANELA DE ALUMÍNIO + PEITORIL;;;88;;3282131;
28377;;;;;;#12862F;;;;;;;;BAN - BANCADA COZINHA;;;89;;3282132;
28377;0.0;0.0;;;;#000000;;;0.36263736;130.0;2026-07-17;2026-03-09;0.0;TERRAPLANAGEM 02;TERRAPLANAGEM 02;TERRAPLANAGEM 02;90;0.36264;3445711;4186070.67
28378;1.0;220000.62;14.0;2025-05-12;2025-04-28;#40505B;25.0;-4.0;1.0;18.0;2025-06-06;2025-05-19;1.0;TER - ESCAVAÇÃO SUBSOLO;TER - ESCAVAÇÃO SUBSOLO;TER - ESCAVAÇÃO SUBSOLO;1;1.0;2529252;235000.05
28378;0.0;472205.7200177077;108.0;2026-09-10;2026-05-25;#1B425C;75.0;-17.0;0.0;125.0;2026-11-24;2026-07-22;0.0;FOR - FORRO DE GESSO E SANCA;FOR - FORRO DE GESSO E SANCA;;2;0.0;2529253;472205.7200177077
28378;0.0;436878.1969827452;109.0;2026-08-31;2026-05-14;#E70302;73.0;-13.0;0.0;122.0;2026-11-12;2026-07-13;0.0;CER - CERÂMICA HALL;CER - CERÂMICA HALL;;3;0.0;2529254;403696.8149860635
28378;0.42857143;259646.0259740354;112.0;2026-06-23;2026-03-03;#E70302;71.0;-9.0;0.0;121.0;2026-09-02;2026-05-04;0.0;DRY - GUIA E MONTANTE;DRY - GUIA E MONTANTE;DRY - GUIA E MONTANTE;4;0.0;2529255;259646.0259740354
28378;0.42857143;519292.0519480709;112.0;2026-06-23;2026-03-03;#0E204F;70.0;-8.0;0.0;120.0;2026-09-01;2026-05-04;0.0;DRY - CHAPEAMENTO 01/02;DRY - CHAPEAMENTO 01/02;DRY - CHAPEAMENTO 01/02;5;0.0;2529256;519292.0519480709
28378;0.0;57910.6517498568;110.0;2026-08-11;2026-04-23;#038723;72.0;-11.0;0.0;121.0;2026-10-22;2026-06-23;0.0;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;;6;0.0;2529258;57910.6517498568
28378;0.0;57910.6517498568;110.0;2026-08-11;2026-04-23;#B18706;72.0;-11.0;0.0;121.0;2026-10-22;2026-06-23;0.0;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;;7;0.0;2529259;57910.6517498568
28378;0.0;118051.4299881949;108.0;2026-09-10;2026-05-25;#E4045F;75.0;-17.0;0.0;125.0;2026-11-24;2026-07-22;0.0;FOR - FORRO DO HALL;FOR - FORRO DO HALL;;8;0.0;2529260;118051.4299881949
28378;0.0;739354.7200277257;107.0;2026-10-09;2026-06-24;#285777;89.0;-32.0;0.0;139.0;2027-01-06;2026-08-20;0.0;MAD - PORTA INTERNA;MAD - PORTA INTERNA;;9;0.0;2529261;739354.7200277261
28378;0.0;44083.3094970778;110.0;2026-08-11;2026-04-23;#2C65FB;72.0;-11.0;0.0;121.0;2026-10-22;2026-06-23;0.0;IMP - TESTE DE IMPERMEABILIZAÇÃO;IMP - TESTE DE IMPERMEABILIZAÇÃO;;10;0.0;2529262;44083.3094970778
28378;0.0;5515.2400002068;107.0;2026-10-09;2026-06-24;#A338F8;89.0;-32.0;0.0;139.0;2027-01-06;2026-08-20;0.0;MAD - PORTA DE ENTRADA;MAD - PORTA DE ENTRADA;;11;0.0;2529263;5515.2400002068
28378;0.0;186217.4899813783;107.0;2026-10-09;2026-06-24;#1B425C;89.0;-32.0;0.0;139.0;2027-01-06;2026-08-20;0.0;MAD - ALIZAR;MAD - ALIZAR;;12;0.0;2529264;186217.4899813783
28378;0.0;459359.999954064;111.0;2026-11-11;2026-07-23;#03A12A;85.0;-25.0;0.0;136.0;2027-02-04;2026-09-21;0.0;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;;13;0.0;2529265;344519.999965548
28378;0.33766234;128699.99998713;112.0;2026-07-02;2026-03-12;#BD5200;71.0;-9.0;0.0;121.0;2026-09-11;2026-05-13;0.0;ELE - INFRA ELÉTRICA DRYWALL;ELE - INFRA ELÉTRICA DRYWALL;ELE - INFRA ELÉTRICA DRYWALL;14;0.0;2529266;574199.99994258
28378;0.0;2092501.8;126.0;2026-12-11;2026-08-07;#2A5FEC;104.0;-9.0;0.0;135.0;2027-03-25;2026-11-10;0.0;ESQ - ESQUADRIA ALUMÍNIO;ESQ - ESQUADRIA ALUMÍNIO;;15;0.0;2529267;2050754.8100000003
28378;1.0;494623.04;79.0;2025-04-16;2025-01-27;#C50553;26.0;-26.0;1.0;105.0;2025-05-12;2025-01-27;1.0;FUN - FUNDAÇÃO CONTENÇÃO;FUN - FUNDAÇÃO CONTENÇÃO;FUN - FUNDAÇÃO CONTENÇÃO;16;1.0;2529268;485674.55
28378;1.0;471794.71;27.0;2025-07-29;2025-07-02;#B18706;76.0;-8.0;1.0;35.0;2025-10-13;2025-09-08;1.0;EST - PISO SUBSOLO;EST - PISO SUBSOLO;EST - PISO SUBSOLO;17;1.0;2529269;446713.99
28378;1.0;441713.35;18.0;2025-06-13;2025-05-26;#457986;33.0;-4.0;1.0;22.0;2025-07-16;2025-06-24;1.0;FUN PROF - ESTACA;FUN PROF - ESTACA;FUN PROF - ESTACA;18;1.0;2529270;488623.85
28378;0.0;459359.999954064;111.0;2026-11-11;2026-07-23;#B18706;85.0;-25.0;0.0;136.0;2027-02-04;2026-09-21;0.0;ELE - ACABAMENTO ELÉTRICO;ELE - ACABAMENTO ELÉTRICO;;19;0.0;2529272;229679.999977032
28378;1.0;1614.24;25.0;2025-01-31;2025-01-06;#9D673F;0.0;0.0;1.0;25.0;2025-01-31;2025-01-06;1.0;MOBILIZAÇÃO e LIMPEZA DO TERRENO;MOBILIZAÇÃO e LIMPEZA DO TERRENO;MOBILIZAÇÃO e LIMPEZA DO TERRENO;20;1.0;2529273;3579.06
28378;0.0;0.0;44.0;2025-04-02;2025-02-17;#B12726;0.0;0.0;0.0;44.0;2025-04-02;2025-02-17;0.0;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;21;0.0;2529274;0.0
28378;0.0;0.0;18.0;2025-02-21;2025-02-03;#521E7B;0.0;0.0;0.0;18.0;2025-02-21;2025-02-03;0.0;TERRAPLANAGEM;TERRAPLANAGEM;TERRAPLANAGEM;22;0.0;2529275;0.0
28378;0.0;0.0;57.0;2026-12-17;2026-10-21;#038723;84.0;2.0;0.0;55.0;2027-03-11;2027-01-15;0.0;PAISAGISMO;PAISAGISMO;;23;0.0;2529281;0.0
28378;0.68944099;3832373.704479047;462.0;2026-11-04;2025-07-30;#03A12A;0.0;68.0;0.59683794;394.0;2026-11-04;2025-10-06;0.87;EST - ESTRUTURA;EST - ESTRUTURA;EST - ESTRUTURA;24;0.59683913;2529282;4240176.152965194
28378;0.33766234;67849.8380038771;112.0;2026-07-02;2026-03-12;#702C47;71.0;-9.0;0.0;121.0;2026-09-11;2026-05-13;0.0;ESG - RAMAIS, ARANHAS e FECHAMENTO (ESGOTO);ESG - RAMAIS, ARANHAS e FECHAMENTO (ESGOTO);ESG - RAMAIS, ARANHAS e FECHAMENTO (ESGOTO);26;0.0;2529285;67849.8380038771
28378;0.0;0.0;111.0;2026-06-02;2026-02-11;#CD11CD;83.0;-35.0;0.14772727;146.0;2026-08-24;2026-03-31;0.0;CON - CONTRA PISO ÁREA SECA;CON - CONTRA PISO ÁREA SECA;CON - CONTRA PISO ÁREA SECA;27;0.18181818;2529286;165906.9100016591
28378;0.0;593081.4500059307;109.0;2026-08-31;2026-05-14;#2C65FB;73.0;-13.0;0.0;122.0;2026-11-12;2026-07-13;0.0;CER - REVESTIMENTO CERÂMICO APTO;CER - REVESTIMENTO CERÂMICO APTO;;28;0.0;2529287;593081.4500059307
28378;0.0;839900.3630296577;109.0;2026-08-31;2026-05-14;#B18706;73.0;-13.0;0.0;122.0;2026-11-12;2026-07-13;0.0;CER - PISO CERÂMICO/DIVIBOX/SOLEIRA APTO;CER - PISO CERÂMICO/DIVIBOX/SOLEIRA APTO;;29;0.0;2529288;707174.8350246802
28378;0.0;102296.990001023;110.0;2026-10-21;2026-07-03;#0867A4;86.0;-27.0;0.0;137.0;2027-01-15;2026-08-31;0.0;LOU - LOUÇAS VASO SANITÁRIO;LOU - LOUÇAS VASO SANITÁRIO;;30;0.0;2529289;102296.990001023
28378;0.0;321591.2100032159;110.0;2026-09-21;2026-06-03;#973841;73.0;-15.0;0.0;125.0;2026-12-03;2026-07-31;0.0;GRA - BANCADAS COZINHA;GRA - BANCADAS COZINHA;;31;0.0;2529290;321591.2100032159
28378;0.0;262969.0313321509;107.0;2026-09-30;2026-06-15;#9D673F;75.0;-18.0;0.0;125.0;2026-12-14;2026-08-11;0.0;PINT - PINTURA INTERNA 1ª DEMÃO;PINT - PINTURA INTERNA 1ª DEMÃO;;32;0.0;2529291;262969.0313321508
28378;0.0;129960.0100012996;110.0;2026-10-21;2026-07-03;#2C65FB;86.0;-27.0;0.0;137.0;2027-01-15;2026-08-31;0.0;MET - METAIS E ACESSÓRIOS;MET - METAIS E ACESSÓRIOS;;33;0.0;2529292;129960.0100012996
28378;0.0;0.0;112.0;2026-11-23;2026-08-03;#0A322A;84.0;-26.0;0.0;138.0;2027-02-15;2026-09-30;0.0;TES - TESTE FUNCIONAL;TES - TESTE FUNCIONAL;;34;0.0;2529293;0.0
28378;0.0;0.0;112.0;2026-11-23;2026-08-03;#910291;84.0;-26.0;0.0;138.0;2027-02-15;2026-09-30;0.0;DES - DESENGROSSO;DES - DESENGROSSO;;35;0.0;2529294;0.0
28378;0.0;0.0;112.0;2026-12-02;2026-08-12;#4F2301;84.0;-26.0;0.0;138.0;2027-02-24;2026-10-09;0.0;RCER - REVISÃO CERÂMICA;RCER - REVISÃO CERÂMICA;;36;0.0;2529295;0.0
28378;0.0;297625.8713334505;108.0;2026-10-30;2026-07-14;#CD11CD;88.0;-30.0;0.0;138.0;2027-01-26;2026-09-10;0.0;PINT - PINTURA INTERNA 2ª DEMÃO;PINT - PINTURA INTERNA 2ª DEMÃO;;37;0.0;2529296;297625.8713334505
28378;0.0;81900.000000819;112.0;2026-12-11;2026-08-21;#52801D;84.0;-23.0;0.0;135.0;2027-03-05;2026-10-21;0.0;LIM - LIMPEZA FINAL;LIM - LIMPEZA FINAL;;38;0.0;2529297;81900.000000819
28378;0.0;0.0;107.0;2026-12-17;2026-09-01;#01263F;84.0;-25.0;0.0;132.0;2027-03-11;2026-10-30;0.0;VIS - VISTORIA;VIS - VISTORIA;;39;0.0;2529298;0.0
28378;0.24675325;67056.7210006706;112.0;2026-07-13;2026-03-23;#C22CC2;71.0;-11.0;0.0;123.0;2026-09-22;2026-05-22;0.0;INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);INS - TESTE DE INSTALAÇÕES (HIDRÁULICA e ESGOTO);40;0.0;2529299;19385.6680001939
28378;0.0;0.0;;;;#A45D5C;;;0.0;38.0;2026-11-16;2026-10-09;0.0;COB1 - TELHA + CALHA + RUFO + SELANTE;COB1 - TELHA + CALHA + RUFO + SELANTE;;41;0.0;2529300;72242.63
28378;0.0;104201.617;32.0;2026-07-24;2026-06-22;#7A4E2D;76.0;-3.0;0.0;35.0;2026-10-08;2026-09-03;0.0;COB2 - IMPERMEABILIZAÇÃO COBERTURA;COB2 - IMPERMEABILIZAÇÃO COBERTURA;;42;0.0;2529301;104201.617
28378;0.0;6740.84;110.0;2026-09-16;2026-05-29;#E70302;93.0;-2.0;0.0;112.0;2026-12-18;2026-08-28;0.0;FAC - REGULARIZAÇÃO FACHADA;FAC - REGULARIZAÇÃO FACHADA;;43;0.0;2529303;6740.84
28378;0.0;218863.46;115.0;2026-09-28;2026-06-05;#1C303E;107.0;-17.0;0.0;132.0;2027-01-13;2026-09-03;0.0;FAC - MASSA (CHAPISCO E EMBOÇO);FAC - MASSA (CHAPISCO E EMBOÇO);;44;0.0;2529304;218863.46
28378;0.0;4654.76;42.0;2026-06-03;2026-04-22;#841D47;91.0;1.0;0.0;41.0;2026-09-02;2026-07-23;0.0;PREPARO DO POÇO DO ELEVADOR;PREPARO DO POÇO DO ELEVADOR;;45;0.0;2529305;4654.76
28378;0.0;718911.05;41.0;2026-07-16;2026-06-05;#7A4E2D;92.0;-2.0;0.0;43.0;2026-10-16;2026-09-03;0.0;ELEVADOR SOCIAL;ELEVADOR SOCIAL;;46;0.0;2529306;722785.55
28378;0.24675325;140022.1500014002;112.0;2026-07-13;2026-03-23;#12862F;71.0;-11.0;0.0;123.0;2026-09-22;2026-05-22;0.0;CLI - INFRA CLIMATIZAÇÃO;CLI - INFRA CLIMATIZAÇÃO;CLI - INFRA CLIMATIZAÇÃO;47;0.0;2529311;140022.1500014003
28378;0.0;126330.92;13.0;2026-12-17;2026-12-04;#FF6C0F;84.0;0.0;0.0;13.0;2027-03-11;2027-02-26;0.0;S.F. - SERVIÇOS FINAIS;S.F. - SERVIÇOS FINAIS;;48;0.0;2529314;126330.92
28378;1.0;80710.66;59.0;2025-04-25;2025-02-25;#274702;21.0;-36.0;1.0;95.0;2025-05-16;2025-02-10;1.0;FUN - CINTAMENTO CONTENÇÃO;FUN - CINTAMENTO CONTENÇÃO;FUN - CINTAMENTO CONTENÇÃO;49;1.0;2529316;80204.94
28378;1.0;417903.88;22.0;2025-07-01;2025-06-09;#0A322A;94.0;-65.0;1.0;87.0;2025-10-03;2025-07-08;1.0;FUN - BLOCOS E BALDRAMES;FUN - BLOCOS E BALDRAMES;FUN - BLOCOS E BALDRAMES;50;1.0;2529317;360797.14
28378;0.84033613;958093.4258083815;315.0;2026-06-19;2025-08-08;#FF6C0F;75.0;-2.0;0.48459384;317.0;2026-09-02;2025-10-20;0.58;EST - ESCORAMENTO;EST - ESCORAMENTO;EST - ESCORAMENTO;51;0.48458824;2529318;713384.598857323
28378;0.7012987;381305.3600038131;109.0;2026-05-22;2026-02-02;#727800;82.0;-37.0;0.77470215;146.0;2026-08-12;2026-03-19;1.02;ALV - ALVENARIA DE VEDAÇÃO;ALV - ALVENARIA DE VEDAÇÃO;ALV - ALVENARIA DE VEDAÇÃO;52;0.71707669;2529319;386406.7300011785
28378;0.0;0.0;109.0;2026-07-31;2026-04-13;#0A4C77;74.0;-14.0;0.0;123.0;2026-10-13;2026-06-12;0.0;REG - REGULARIZAÇÃO ÁREA MOLHADA;REG - REGULARIZAÇÃO ÁREA MOLHADA;REG - REGULARIZAÇÃO ÁREA MOLHADA;53;0.0;2529320;0.0
28378;0.0;358379.999964162;111.0;2026-11-11;2026-07-23;#2A5FEC;85.0;-25.0;0.0;136.0;2027-02-04;2026-09-21;0.0;SFT - SHAFT INSTALAÇÕES ELÉTRICAS E TELEFONIA;SFT - SHAFT INSTALAÇÕES ELÉTRICAS E TELEFONIA;;54;0.0;2529324;270269.999972973
28378;0.0;0.0;108.0;2026-09-10;2026-05-25;#CD11CD;75.0;-17.0;0.0;125.0;2026-11-24;2026-07-22;0.0;PCF - BATENTE PCF;PCF - BATENTE PCF;;55;0.0;2529327;0.0
28378;0.33766234;166848.6855095342;112.0;2026-07-02;2026-03-12;#B18706;71.0;-9.0;0.0;121.0;2026-09-11;2026-05-13;0.0;HID - KIT HIDRÁULICO;HID - KIT HIDRÁULICO;HID - KIT HIDRÁULICO;56;0.0;2529331;158903.5099841096
28378;0.0;0.0;112.0;2026-12-02;2026-08-12;#02375A;84.0;-26.0;0.0;138.0;2027-02-24;2026-10-09;0.0;PIN - RETOQUE PINTURA;PIN - RETOQUE PINTURA;;57;0.0;2529333;0.0
28378;0.0;0.0;112.0;2026-12-02;2026-08-12;#20826C;84.0;-26.0;0.0;138.0;2027-02-24;2026-10-09;0.0;ESQ - ARREMATE ESQUADRIA;ESQ - ARREMATE ESQUADRIA;;58;0.0;2529334;0.0
28378;;;;;;#243A0B;;;;;;;;ESC - PINTURA ESCADA;;;59;;2529336;
28378;0.0;0.0;133.0;2026-10-28;2026-06-17;#CD11CD;106.0;-15.0;0.0;148.0;2027-02-11;2026-09-16;0.0;FAC- CURA DA MASSA;FAC- CURA DA MASSA;;60;0.0;2529337;0.0
28378;0.0;713935.11;130.0;2026-11-23;2026-07-16;#285777;102.0;-10.0;0.0;140.0;2027-03-05;2026-10-16;0.0;FAC - CERÂMICA E REJUNTE;FAC - CERÂMICA E REJUNTE;;61;0.0;2529338;713935.11
28378;0.0;34295.12;122.0;2026-12-18;2026-08-18;#513567;105.0;-12.0;0.0;134.0;2027-04-02;2026-11-19;0.0;FAC - REGULARIZAÇÃO DE FRISO E LIMPEZA;FAC - REGULARIZAÇÃO DE FRISO E LIMPEZA;;62;0.0;2529339;34295.12
28378;;;;;;#1C303E;;;;;;;;EQU - CREMALEHIRA MONTAGEM;;;63;;2529340;
28378;;;;;;#1D7A92;;;;;;;;EQU - CREMALEHIRA DESMONTAGEM;;;64;;2529341;
28378;;;;;;#1D7A92;;;;;;;;BAR - BARRILETE;;;65;;2529342;
28378;0.0;718911.05;41.0;2026-08-27;2026-07-17;#0673BA;96.0;-2.0;0.0;43.0;2026-12-01;2026-10-19;0.0;ELEVADOR SERVIÇO;ELEVADOR SERVIÇO;;66;0.0;2529343;722785.55
28378;;;;;;#B12726;;;;;;;;SUBESTAÇÃO;;;67;;2529345;
28378;0.0;26446.54;42.0;2026-12-17;2026-11-05;#9D673F;84.0;1.0;0.0;41.0;2027-03-11;2027-01-29;0.0;DECORAÇÃO;DECORAÇÃO;;68;0.0;2529346;26446.54
28378;;;;;;#1B425C;;;;;;;;PISCINAS;;;69;;2529348;
28378;;;;;;#6E730E;;;;;;;;ÁREA DE RECREAÇÃO;;;70;;2529349;
28378;;;;;;#B18706;;;;;;;;DECK GARDEN/LOUNGE;;;71;;2529350;
28378;;;;;;#017E9E;;;;;;;;SALÃO GOUMERT;;;72;;2529351;
28378;;;;;;#1D7A92;;;;;;;;FITNESS;;;73;;2529352;
28378;;;;;;#285777;;;;;;;;LIXEIRAS;;;74;;2529353;
28378;;;;;;#3D3D3D;;;;;;;;GUARITA;;;75;;2529354;
28378;;;;;;#1D7A92;;;;;;;;SUBSOLO;;;76;;2529355;
28378;1.0;6348.1;39.0;2026-03-09;2026-01-29;#A21F2B;0.0;0.0;1.0;39.0;2026-03-09;2026-01-29;1.0;PAV - PISO POLIDO;PAV - PISO POLIDO;PAV - PISO POLIDO;77;1.0;2529356;6350.86
28378;0.53571429;128699.999994852;42.0;2026-05-08;2026-03-27;#73772E;-8.0;-17.0;0.88035714;59.0;2026-04-30;2026-03-02;1.36;ELÉ - INSTALAÇÕES ELÉTRICAS AÉREAS;ELÉ - INSTALAÇÕES ELÉTRICAS AÉREAS;ELÉ - INSTALAÇÕES ELÉTRICAS AÉREAS;78;0.73035;2529358;115830.0
28378;;;;;;#0867A4;;;;;;;;SS - INSTALAÇÕES HIDROSANITÁRIAS AÉREAS;;;79;;2529359;
28378;;;;;;#348248;;;;;;;;G01 - INSTALAÇÕES HIDROSANITÁRIAS AÉREAS;;;80;;2529361;
28378;1.0;6161.47;4.0;2025-01-24;2025-01-20;#1B425C;0.0;0.0;1.0;4.0;2025-01-24;2025-01-20;1.0;GAB - GABARITO CONTENÇÃO;GAB - GABARITO CONTENÇÃO;GAB - GABARITO CONTENÇÃO;81;1.0;2529362;5760.43
28378;1.0;6161.47;4.0;2025-05-23;2025-05-19;#017E9E;31.0;-6.0;1.0;10.0;2025-06-23;2025-06-13;1.0;GAB - GABARITO FUNDAÇÃO;GAB - GABARITO FUNDAÇÃO;GAB - GABARITO FUNDAÇÃO;82;1.0;2529363;5760.43
28378;;;;;;#E70302;;;;;;;;ESQ - CONTRAMARCO;;;83;;2529365;
28378;0.15584416;519292.0519480709;112.0;2026-07-22;2026-04-01;#387D8E;71.0;-9.0;0.0;121.0;2026-10-01;2026-06-02;0.0;DRY - CHAPEAMENTO 02/02;DRY - CHAPEAMENTO 02/02;DRY - CHAPEAMENTO 02/02;84;0.0;2529366;519292.0519480709
28378;0.0;0.0;50.0;2026-02-06;2025-12-18;#243A0B;0.0;0.0;0.0;50.0;2026-02-06;2025-12-18;0.0;REG - REGULARIZAÇÃO LAJE;REG - REGULARIZAÇÃO LAJE;REG - REGULARIZAÇÃO LAJE;85;0.0;2529367;0.0
28378;0.0;0.0;111.0;2026-09-10;2026-05-22;#193A92;95.0;-4.0;0.0;115.0;2026-12-14;2026-08-21;0.0;FAC - MONTAGEM DE BALANCIM;FAC - MONTAGEM DE BALANCIM;;86;0.0;2529368;0.0
28378;;;;;;#02375A;;;;;;;;REG - REGULARIZAÇÃO RESERVATÓRIO;;;87;;2529369;
28378;;;;;;#1B425C;;;;;;;;GES - GESSO LISO PAREDE;;;88;;2529371;
28378;0.15584416;328180.7300032818;112.0;2026-07-22;2026-04-01;#C22CC2;71.0;-9.0;0.0;121.0;2026-10-01;2026-06-02;0.0;REV - EMBOÇO INTERNO OU GESSO LISO;REV - EMBOÇO INTERNO OU GESSO LISO;REV - EMBOÇO INTERNO OU GESSO LISO;89;0.0;2529372;328180.7300032818
28378;;;;;;#AB4646;;;;;;;;ACADEMIA;;;90;;2529373;
28378;;;;;;#52331B;;;;;;;;LIXEIRA;;;91;;2529374;
28378;;;;;;#274702;;;;;;;;SERRALHERIA;;;92;;2529375;
28378;;;;;;#E4061B;;;;;;;;SISTEMA INCÊNDIO;;;93;;2529376;
28378;;;;;;#BD5200;;;;;;;;PLATAFORMA PNE;;;94;;2529377;
28378;;;;;;#6E730E;;;;;;;;IND - INDIRETO PLS;;;95;;2529378;
28378;0.0;0.0;51.0;2026-11-12;2026-09-22;#E4045F;-8.0;-203.0;0.0;254.0;2026-11-04;2026-02-23;0.0;ALVENARIA;ALVENARIA;ALVENARIA;96;0.0;2529379;0.0
28378;;;;;;#055589;;;;;;;;MARCAÇÃO DE ALVENARIA (DIVISA DE APTOS);;;98;;2529381;
