id_projeto;id_pavimento;nome_pavimento;id_atividade;servico_atividade;unidade_nome;unidade_tipo;unidade_quantidade_max;id_servico;nome_servico;unidade_servico_nome;unidade_servico_tipo;unidade_servico_quantidade_max
31849;1049050;BL C - PAV. 10;28799101;ESQ - IMPERMEABILIZAÇÃO DE VÃO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28799166;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28799354;ESQ - ESQUADRIA ALUMÍNIO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28811622;PRU - PRUMADA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28816517;HIDRO - ARANHA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28817167;PRU - PRUMADA PLUVIAL;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28817239;HIDRO - ARANHA DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28822041;HIDRO - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28822560;CON - CONTRA PISO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28822622;GAS - INFRA GÁS;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28823880;GES - GESSO LISO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28823946;SHA - SHAFT HALL;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28824013;PRU - PRUMADA DE INCÊNDIO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28824681;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28824743;IMP - IMPERMEABILIZAÇÃO DE VARANDA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28825353;CLI - CLIMATIZAÇÃO DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28825429;GESSO DO HALL;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28825544;BAT - BATENTE PCF;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28825632;FOR - FORRO DE GESSO E SANCA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28825730;ESQ - PORTA DE CORRER;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28825824;PRU - PRUMADA VENT. EXAUSTOR;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28825981;GES - GESSO ESCADA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826052;SERR-CORRIMAO E ESCADAS;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826127;CER - CERÂMICA HALL;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826189;CER - REVESTIMENTO CERÂMICO APTO;Percentual;quantity;100.0;19529054;REV. PISO;Percentage;quantity;100.0
31849;1049050;BL C - PAV. 10;28826189;CER - REVESTIMENTO CERÂMICO APTO;Percentual;quantity;100.0;19529055;REV. PAREDE;Percentage;quantity;100.0
31849;1049050;BL C - PAV. 10;28826250;CER - DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826311;PCF - PORTA CORTA FOGO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826433;GRA - BANCADA COZINHA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826493;GRA - BANCADA WC;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826555;LOU - TANQUE;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826615;LOU - VASO SANITÁRIO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826761;MAD - PORTA MADEIRA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826821;MAD - ALIZAR;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28826881;PINT - PINTURA INTERNA 1ª DEMÃO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28827368;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28827486;ACAB - ACABAMENTO ELÉTRICO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28827559;DES - DESENGROSSO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28827632;RCER - REVISÃO CERÂMICA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28827692;PINT - PINTURA INTERNA 2ª DEMÃO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28827764;LIM - LIMPEZA FINAL;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28827926;TES - TESTE FUNCIONAL;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28828045;ESQ - ARREMATE DE CAIXILHO;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28828379;MET - METAIS E ACESSÓRIOS;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;28828440;VIS - VISTORIA;Percentual;quantity;100.0;;;;;
31849;1049050;BL C - PAV. 10;29332431;EST - ESTRUTURA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28798021;ELE - INFRA ELÉTRICA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28798192;ELE - TESTE ENTUPIMENTO ELÉTRICO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28798261;REG - REGULARIZAÇÃO INTERNA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28798326;ESTUQUEAMENTO (BIANCO);Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28799033;ALV - BLOCO DE GESSO VEDAÇÃO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28799102;ESQ - IMPERMEABILIZAÇÃO DE VÃO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28799167;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28799355;ESQ - ESQUADRIA ALUMÍNIO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28811623;PRU - PRUMADA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28816518;HIDRO - ARANHA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28817168;PRU - PRUMADA PLUVIAL;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28817240;HIDRO - ARANHA DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28822042;HIDRO - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28822561;CON - CONTRA PISO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28822623;GAS - INFRA GÁS;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28823881;GES - GESSO LISO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28823947;SHA - SHAFT HALL;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28824014;PRU - PRUMADA DE INCÊNDIO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28824682;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28824744;IMP - IMPERMEABILIZAÇÃO DE VARANDA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28825354;CLI - CLIMATIZAÇÃO DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28825430;GESSO DO HALL;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28825545;BAT - BATENTE PCF;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28825633;FOR - FORRO DE GESSO E SANCA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28825731;ESQ - PORTA DE CORRER;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28825825;PRU - PRUMADA VENT. EXAUSTOR;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28825982;GES - GESSO ESCADA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826053;SERR-CORRIMAO E ESCADAS;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826128;CER - CERÂMICA HALL;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826190;CER - REVESTIMENTO CERÂMICO APTO;Percentual;quantity;100.0;19529046;REV. PISO;Percentage;quantity;100.0
31849;1049051;BL C - PAV. 11;28826190;CER - REVESTIMENTO CERÂMICO APTO;Percentual;quantity;100.0;19529047;REV. PAREDE;Percentage;quantity;100.0
31849;1049051;BL C - PAV. 11;28826251;CER - DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826312;PCF - PORTA CORTA FOGO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826434;GRA - BANCADA COZINHA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826494;GRA - BANCADA WC;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826556;LOU - TANQUE;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826616;LOU - VASO SANITÁRIO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826762;MAD - PORTA MADEIRA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826822;MAD - ALIZAR;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28826882;PINT - PINTURA INTERNA 1ª DEMÃO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28827369;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28827487;ACAB - ACABAMENTO ELÉTRICO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28827560;DES - DESENGROSSO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28827633;RCER - REVISÃO CERÂMICA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28827693;PINT - PINTURA INTERNA 2ª DEMÃO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28827765;LIM - LIMPEZA FINAL;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28827927;TES - TESTE FUNCIONAL;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28828046;ESQ - ARREMATE DE CAIXILHO;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28828380;MET - METAIS E ACESSÓRIOS;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;28828441;VIS - VISTORIA;Percentual;quantity;100.0;;;;;
31849;1049051;BL C - PAV. 11;29332432;EST - ESTRUTURA;Percentual;quantity;100.0;;;;;
31849;1049052;BL C - COBERTURA;29600102;PLA - ALV. PLATIBANDA;Percentual;quantity;100.0;;;;;
31849;1049052;BL C - COBERTURA;29600107;COB2 - IMPERMEABILIZAÇÃO COBERTURA;Percentual;quantity;100.0;;;;;
31849;1049052;BL C - COBERTURA;29600112;ALÇAPÃO;Percentual;quantity;100.0;;;;;
31849;1049052;BL C - COBERTURA;29600117;BAR - BARRILETE;Percentual;quantity;100.0;;;;;
31849;1049052;BL C - COBERTURA;29600122;RES - RESERV. SUPERIOR;Percentual;quantity;100.0;;;;;
31849;1049052;BL C - COBERTURA;29600127;COB1 - TELHA + CALHA + RUFO + SELANTE;Percentual;quantity;100.0;;;;;
31849;1049052;BL C - COBERTURA;44246873;IMP - IMPERMEABILIZAÇÃO DE LAJE TÉCNICA;Percentual;quantity;100.0;;;;;
31849;1049117;BL C - EQUIPAMENTOS;29600132;PREPARO DO POÇO DO ELEVADOR;Percentual;quantity;100.0;;;;;
31849;1049117;BL C - EQUIPAMENTOS;29600137;ELEVADOR SOCIAL;Percentual;quantity;100.0;;;;;
31849;1065616;BL C - FACHADA FRONTAL;29600142;LIXAMENTO + TRATAMENTO DE FRISOS;Percentual;quantity;100.0;;;;;
31849;1065616;BL C - FACHADA FRONTAL;29600146;SELADOR + TEXTURA - FACHADA;Percentual;quantity;100.0;;;;;
31849;1065617;BL C - FACHADA POSTERIOR;29600143;LIXAMENTO + TRATAMENTO DE FRISOS;Percentual;quantity;100.0;;;;;
31849;1065617;BL C - FACHADA POSTERIOR;29600147;SELADOR + TEXTURA - FACHADA;Percentual;quantity;100.0;;;;;
31849;1065618;BL C - FACHADA LAT. DIR.;29600144;LIXAMENTO + TRATAMENTO DE FRISOS;Percentual;quantity;100.0;;;;;
31849;1065618;BL C - FACHADA LAT. DIR.;29600148;SELADOR + TEXTURA - FACHADA;Percentual;quantity;100.0;;;;;
31849;1065619;BL C - FACHADA LAT. ESQ.;29600145;LIXAMENTO + TRATAMENTO DE FRISOS;Percentual;quantity;100.0;;;;;
31849;1065619;BL C - FACHADA LAT. ESQ.;29600149;SELADOR + TEXTURA - FACHADA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28797875;FUN PROF - ESTACA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28797885;FUN - FUNDAÇÃO RASA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28797916;EST - PISO DO TÉRREO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28797940;EST - ESTRUTURA;Percentual;quantity;100.0;19468997;ARMAÇÃO;Percentual;quantity;100.0
31849;1049028;BL B - TÉRREO;28797940;EST - ESTRUTURA;Percentual;quantity;100.0;19468998;FORMA;Percentual;quantity;100.0
31849;1049028;BL B - TÉRREO;28797940;EST - ESTRUTURA;Percentual;quantity;100.0;19468999;CONCRETO;Percentual;quantity;100.0
31849;1049028;BL B - TÉRREO;28797998;ELE - INFRA ELÉTRICA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28798169;ELE - TESTE ENTUPIMENTO ELÉTRICO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28798238;REG - REGULARIZAÇÃO INTERNA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28798303;ESTUQUEAMENTO (BIANCO);Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28799010;ALV - BLOCO DE GESSO VEDAÇÃO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28799079;ESQ - IMPERMEABILIZAÇÃO DE VÃO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28799144;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28799332;ESQ - ESQUADRIA ALUMÍNIO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28811600;PRU - PRUMADA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28816495;HIDRO - ARANHA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28817145;PRU - PRUMADA PLUVIAL;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28817217;HIDRO - ARANHA DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28822019;HIDRO - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28822538;CON - CONTRA PISO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28822600;GAS - INFRA GÁS;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28823858;GES - GESSO LISO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28823924;SHA - SHAFT HALL;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28823991;PRU - PRUMADA DE INCÊNDIO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28824659;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28824721;IMP - IMPERMEABILIZAÇÃO DE VARANDA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28825331;CLI - CLIMATIZAÇÃO DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28825407;GESSO DO HALL;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28825522;BAT - BATENTE PCF;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28825610;FOR - FORRO DE GESSO E SANCA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28825708;ESQ - PORTA DE CORRER;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28825802;PRU - PRUMADA VENT. EXAUSTOR;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28825959;GES - GESSO ESCADA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826030;SERR-CORRIMAO E ESCADAS;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826105;CER - CERÂMICA HALL;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826167;CER - REVESTIMENTO CERÂMICO APTO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826228;CER - DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826289;PCF - PORTA CORTA FOGO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826350;CER - REV. CER. PAREDE;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826411;GRA - BANCADA COZINHA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826471;GRA - BANCADA WC;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826533;LOU - TANQUE;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826593;LOU - VASO SANITÁRIO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826739;MAD - PORTA MADEIRA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826799;MAD - ALIZAR;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28826859;PINT - PINTURA INTERNA 1ª DEMÃO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28827346;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28827464;ACAB - ACABAMENTO ELÉTRICO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28827537;DES - DESENGROSSO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28827610;RCER - REVISÃO CERÂMICA;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28827670;PINT - PINTURA INTERNA 2ª DEMÃO;Percentual;quantity;100.0;;;;;
31849;1049028;BL B - TÉRREO;28827742;LIM - LIMPEZA FINAL;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28797999;ELE - INFRA ELÉTRICA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28798073;EST - ESTRUTURA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28798170;ELE - TESTE ENTUPIMENTO ELÉTRICO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28798239;REG - REGULARIZAÇÃO INTERNA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28798304;ESTUQUEAMENTO (BIANCO);Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28799011;ALV - BLOCO DE GESSO VEDAÇÃO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28799080;ESQ - IMPERMEABILIZAÇÃO DE VÃO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28799145;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28799333;ESQ - ESQUADRIA ALUMÍNIO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28811601;PRU - PRUMADA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28816496;HIDRO - ARANHA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28817146;PRU - PRUMADA PLUVIAL;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28817218;HIDRO - ARANHA DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28822020;HIDRO - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28822539;CON - CONTRA PISO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28822601;GAS - INFRA GÁS;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28823859;GES - GESSO LISO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28823925;SHA - SHAFT HALL;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28823992;PRU - PRUMADA DE INCÊNDIO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28824660;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28824722;IMP - IMPERMEABILIZAÇÃO DE VARANDA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28825332;CLI - CLIMATIZAÇÃO DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28825408;GESSO DO HALL;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28825523;BAT - BATENTE PCF;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28825611;FOR - FORRO DE GESSO E SANCA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28825709;ESQ - PORTA DE CORRER;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28825803;PRU - PRUMADA VENT. EXAUSTOR;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28825960;GES - GESSO ESCADA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826031;SERR-CORRIMAO E ESCADAS;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826106;CER - CERÂMICA HALL;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826168;CER - REVESTIMENTO CERÂMICO APTO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826229;CER - DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826290;PCF - PORTA CORTA FOGO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826351;CER - REV. CER. PAREDE;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826412;GRA - BANCADA COZINHA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826472;GRA - BANCADA WC;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826534;LOU - TANQUE;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826594;LOU - VASO SANITÁRIO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826740;MAD - PORTA MADEIRA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826800;MAD - ALIZAR;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28826860;PINT - PINTURA INTERNA 1ª DEMÃO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28827347;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28827465;ACAB - ACABAMENTO ELÉTRICO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28827538;DES - DESENGROSSO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28827611;RCER - REVISÃO CERÂMICA;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28827671;PINT - PINTURA INTERNA 2ª DEMÃO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28827743;LIM - LIMPEZA FINAL;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28827905;TES - TESTE FUNCIONAL;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28828024;ESQ - ARREMATE DE CAIXILHO;Percentual;quantity;100.0;;;;;
31849;1049027;BL B - PAV. 1;28828358;MET - METAIS E ACESSÓRIOS;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28798000;ELE - INFRA ELÉTRICA;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28798074;EST - ESTRUTURA;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28798171;ELE - TESTE ENTUPIMENTO ELÉTRICO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28798240;REG - REGULARIZAÇÃO INTERNA;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28798305;ESTUQUEAMENTO (BIANCO);Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28799012;ALV - BLOCO DE GESSO VEDAÇÃO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28799081;ESQ - IMPERMEABILIZAÇÃO DE VÃO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28799146;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28799334;ESQ - ESQUADRIA ALUMÍNIO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28811602;PRU - PRUMADA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28816497;HIDRO - ARANHA ESGOTO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28817147;PRU - PRUMADA PLUVIAL;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28817219;HIDRO - ARANHA DRENAGEM;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28822021;HIDRO - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28822540;CON - CONTRA PISO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28822602;GAS - INFRA GÁS;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28823860;GES - GESSO LISO;Percentual;quantity;100.0;;;;;
31849;1049029;BL B - PAV. 2;28823926;SHA - SHAFT HALL;Percentual;quantity;100.0;;;;;
